module	gene	membership	status	reason	composition_signature	source
M3_sensitivity	RAPGEF5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RARA	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RASAL2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RASEF	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RBFOX2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RBM47	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RBMS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RBMS3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RBPJ	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RBPMS	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RCAN3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RELN	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RERE	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RFTN1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RFX3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RGR	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RGS6	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RHOBTB3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RHOH	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RIMS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RIMS2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RIT2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RND3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RNF150	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ROBO1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RPH3A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RPS6KA2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RTN4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RTTN	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RUNX1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RUNX2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RXRA	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RYR2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SALL1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SAMD4A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SASH1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SATB1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SBF2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SCAPER	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SCGB1A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SCMH1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SEC14L1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SEMA3A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SEMA3C	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SEMA6A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SEPTIN7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SEPTIN9	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SGK1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SGMS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SGPL1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SH3KBP1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SH3RF1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SHANK2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SHROOM3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SIK3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SIL1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SIPA1L1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SIPA1L2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SIX1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLC22A23	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLC24A3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLC38A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLC44A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLC5A5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLC6A6	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLC8A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLCO4C1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLIT2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLIT3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SLX4IP	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SMAD3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SMYD3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SND1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SNX25	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SOD1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SORBS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SORBS2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SOX17	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SOX6	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SOX9	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPATS2L	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPECC1L	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPEF2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPI1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPIRE1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPOCK1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPP1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPRED2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPRY1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SPTBN1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SSBP2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SSBP3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SST	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ST18	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ST3GAL1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ST6GAL1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ST7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ST8SIA6	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	STARD13	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	STIM1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	STK3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	STK39	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	STXBP5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	STXBP6	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SULT2A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SUMO1P1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SVIL	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SYBU	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SYNE1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SYNE2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SYNJ2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SYT1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	SYTL2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TAC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TACC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TACC2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TAL1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TANC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TAOK3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TBC1D1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TBC1D5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TBL1XR1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TBX18	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TBXA2R	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TCF12	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TCF4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TCF7L2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TEAD1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TEK	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TENM4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TERT	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TET2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TFF1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TG	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TGFB2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	TGFBR3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	THADA	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	THBS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	THSD4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
